ZIP CODE,BOROUGH,SALE PRICE,log_saleprice,pop_est,number_of_schools,hate_count,borough_name
10011,1,1937125,14.476715473089635,50472.0,9.0,715,MANHATTAN
10011,1,5497135,15.519737605391516,50472.0,9.0,715,MANHATTAN
10011,1,3995000,15.200554137182513,50472.0,9.0,715,MANHATTAN
10011,1,3650000,15.110237725558674,50472.0,9.0,715,MANHATTAN
10011,1,6150000,15.631962639782701,50472.0,9.0,715,MANHATTAN
10011,1,2262515,14.631987584368495,50472.0,9.0,715,MANHATTAN
10011,1,1733025,14.365378994444816,50472.0,9.0,715,MANHATTAN
10011,1,2313427,14.654240532908728,50472.0,9.0,715,MANHATTAN
10011,1,7871175,15.878717910392863,50472.0,9.0,715,MANHATTAN
10011,1,17261337,16.663979702960177,50472.0,9.0,715,MANHATTAN
10011,1,6550000,15.694975607611434,50472.0,9.0,715,MANHATTAN
10011,1,6900000,15.747031969567487,50472.0,9.0,715,MANHATTAN
10011,1,6765000,15.727272819587025,50472.0,9.0,715,MANHATTAN
10011,1,6211325,15.641884796689924,50472.0,9.0,715,MANHATTAN
10011,1,5800000,15.573368475516649,50472.0,9.0,715,MANHATTAN
10011,1,6587531,15.700689177703035,50472.0,9.0,715,MANHATTAN
10011,1,4619763,15.345853963040799,50472.0,9.0,715,MANHATTAN
10011,1,12765431,16.362251372286703,50472.0,9.0,715,MANHATTAN
10011,1,8887504,16.000156803163854,50472.0,9.0,715,MANHATTAN
10011,1,2800000,14.845129975145433,50472.0,9.0,715,MANHATTAN
10011,1,2950000,14.897315728316002,50472.0,9.0,715,MANHATTAN
10011,1,2805000,14.846914096938933,50472.0,9.0,715,MANHATTAN
10011,1,2250000,14.626440774180603,50472.0,9.0,715,MANHATTAN
10011,1,5250000,15.473738634567807,50472.0,9.0,715,MANHATTAN
10011,1,5400000,15.501909511534503,50472.0,9.0,715,MANHATTAN
10011,1,5700000,15.555976732804778,50472.0,9.0,715,MANHATTAN
10011,1,6500000,15.687312734865866,50472.0,9.0,715,MANHATTAN
10011,1,8500000,15.955576721460545,50472.0,9.0,715,MANHATTAN
10011,1,1680000,14.334304351379442,50472.0,9.0,715,MANHATTAN
10011,1,1520000,14.234220892822458,50472.0,9.0,715,MANHATTAN
10011,1,823000,13.620711479659207,50472.0,9.0,715,MANHATTAN
10011,1,1185000,13.985253332551368,50472.0,9.0,715,MANHATTAN
10011,1,2895000,14.878495668989233,50472.0,9.0,715,MANHATTAN
10011,1,1200000,13.997832114758229,50472.0,9.0,715,MANHATTAN
10011,1,1375000,14.133964289082808,50472.0,9.0,715,MANHATTAN
10011,1,2595000,14.769097074582126,50472.0,9.0,715,MANHATTAN
10011,1,1925000,14.470436525704022,50472.0,9.0,715,MANHATTAN
10011,1,2075000,14.545471711646936,50472.0,9.0,715,MANHATTAN
10011,1,4549640,15.33055866691779,50472.0,9.0,715,MANHATTAN
10011,1,2573268,14.760687244409517,50472.0,9.0,715,MANHATTAN
10011,1,2615000,14.77677465548116,50472.0,9.0,715,MANHATTAN
10011,1,5200000,15.464169183551656,50472.0,9.0,715,MANHATTAN
10011,1,3675000,15.117063690629074,50472.0,9.0,715,MANHATTAN
10011,1,3475000,15.06110503698103,50472.0,9.0,715,MANHATTAN
10010,1,1325214,14.097084513795178,33730.0,4.0,715,MANHATTAN
10010,1,3512962,15.071970114223904,33730.0,4.0,715,MANHATTAN
10010,1,3869350,15.168597092243,33730.0,4.0,715,MANHATTAN
10010,1,3614787,15.100543490677257,33730.0,4.0,715,MANHATTAN
10010,1,8706037,15.979527251027918,33730.0,4.0,715,MANHATTAN
10010,1,6414975,15.674145658908145,33730.0,4.0,715,MANHATTAN
10010,1,4999500,15.42484846539804,33730.0,4.0,715,MANHATTAN
10010,1,12880862,16.37125320186691,33730.0,4.0,715,MANHATTAN
10010,1,4225737,15.256704241430718,33730.0,4.0,715,MANHATTAN
10010,1,9316987,16.047349851132672,33730.0,4.0,715,MANHATTAN
10010,1,7771500,15.86597375390509,33730.0,4.0,715,MANHATTAN
10010,1,6669537,15.7130610001901,33730.0,4.0,715,MANHATTAN
10003,1,6125000,15.627889314395064,54682.0,8.0,715,MANHATTAN
10003,1,2000000,14.508657738524219,54682.0,8.0,715,MANHATTAN
10003,1,3525000,15.075390994228506,54682.0,8.0,715,MANHATTAN
10003,1,2950000,14.897315728316002,54682.0,8.0,715,MANHATTAN
10003,1,4679244,15.358647116383548,54682.0,8.0,715,MANHATTAN
10003,1,3495000,15.066843933650048,54682.0,8.0,715,MANHATTAN
10003,1,1655000,14.319311566793301,54682.0,8.0,715,MANHATTAN
10003,1,4995000,15.423947970064791,54682.0,8.0,715,MANHATTAN
10003,1,3780000,15.14523456759577,54682.0,8.0,715,MANHATTAN
10003,1,4000000,15.201804919084164,54682.0,8.0,715,MANHATTAN
10010,1,3781000,15.14549908287307,33730.0,4.0,715,MANHATTAN
10010,1,2375000,14.68050799545088,33730.0,4.0,715,MANHATTAN
10010,1,2559375,14.755273646023571,33730.0,4.0,715,MANHATTAN
10010,1,1600000,14.28551418721001,33730.0,4.0,715,MANHATTAN
10010,1,2672500,14.798524921881338,33730.0,4.0,715,MANHATTAN
10010,1,5500000,15.520258650202699,33730.0,4.0,715,MANHATTAN
10010,1,1650000,14.316285845876763,33730.0,4.0,715,MANHATTAN
10010,1,1400000,14.151982794585487,33730.0,4.0,715,MANHATTAN
10010,1,4500000,15.319587954740548,33730.0,4.0,715,MANHATTAN
10010,1,960000,13.77468856344402,33730.0,4.0,715,MANHATTAN
10010,1,911333,13.722663641833408,33730.0,4.0,715,MANHATTAN
10010,1,1100000,13.9108207377686,33730.0,4.0,715,MANHATTAN
10010,1,970000,13.785051350479566,33730.0,4.0,715,MANHATTAN
10010,1,870603,13.676941353993778,33730.0,4.0,715,MANHATTAN
10010,1,995000,13.81049801614073,33730.0,4.0,715,MANHATTAN
10010,1,941881,13.75563421861467,33730.0,4.0,715,MANHATTAN
10010,1,1175000,13.976778705560397,33730.0,4.0,715,MANHATTAN
10010,1,1235000,14.026581528044215,33730.0,4.0,715,MANHATTAN
10010,1,1925000,14.470436525704022,33730.0,4.0,715,MANHATTAN
10010,1,1,0.0,33730.0,4.0,715,MANHATTAN
10010,1,1215000,14.010254634756786,33730.0,4.0,715,MANHATTAN
10010,1,1275000,14.058456736574664,33730.0,4.0,715,MANHATTAN
10010,1,1425000,14.169682371684887,33730.0,4.0,715,MANHATTAN
10010,1,1395000,14.148404973237604,33730.0,4.0,715,MANHATTAN
10010,1,1400000,14.151982794585487,33730.0,4.0,715,MANHATTAN
10010,1,1485000,14.210925330218936,33730.0,4.0,715,MANHATTAN
10010,1,2450000,14.71159858252091,33730.0,4.0,715,MANHATTAN
10010,1,2490000,14.727793268440891,33730.0,4.0,715,MANHATTAN
10010,1,1075000,13.8878312195439,33730.0,4.0,715,MANHATTAN
10010,1,6500000,15.687312734865866,33730.0,4.0,715,MANHATTAN
10010,1,1760000,14.380824367014334,33730.0,4.0,715,MANHATTAN
10010,1,1735000,14.366517971363097,33730.0,4.0,715,MANHATTAN
10010,1,1230000,14.0225247273486,33730.0,4.0,715,MANHATTAN
10010,1,1150000,13.955272500339433,33730.0,4.0,715,MANHATTAN
10010,1,1428000,14.171785421881667,33730.0,4.0,715,MANHATTAN
10010,1,2700000,14.808762330974558,33730.0,4.0,715,MANHATTAN
10010,1,3250000,14.994165554305921,33730.0,4.0,715,MANHATTAN
10010,1,1350000,14.115615150414612,33730.0,4.0,715,MANHATTAN
10010,1,1375000,14.133964289082808,33730.0,4.0,715,MANHATTAN
10010,1,1080000,13.892471599100402,33730.0,4.0,715,MANHATTAN
10010,1,1163250,13.966728369706894,33730.0,4.0,715,MANHATTAN
10010,1,2000000,14.508657738524219,33730.0,4.0,715,MANHATTAN
10010,1,1605016,14.288644283343917,33730.0,4.0,715,MANHATTAN
10010,1,4100000,15.226497531674536,33730.0,4.0,715,MANHATTAN
10010,1,4250000,15.2624295409006,33730.0,4.0,715,MANHATTAN
10010,1,4475000,15.314016909691093,33730.0,4.0,715,MANHATTAN
10010,1,4325000,15.279922698348116,33730.0,4.0,715,MANHATTAN
10010,1,4475000,15.314016909691093,33730.0,4.0,715,MANHATTAN
10010,1,10250000,16.14278826354869,33730.0,4.0,715,MANHATTAN
10010,1,9000000,16.012735135300492,33730.0,4.0,715,MANHATTAN
10010,1,11000000,16.213405830762646,33730.0,4.0,715,MANHATTAN
10010,1,1250000,14.038654109278484,33730.0,4.0,715,MANHATTAN
10010,1,565000,13.244581010128577,33730.0,4.0,715,MANHATTAN
10010,1,1185000,13.985253332551368,33730.0,4.0,715,MANHATTAN
10010,1,1110000,13.919870573288517,33730.0,4.0,715,MANHATTAN
10010,1,1435000,14.176675407175859,33730.0,4.0,715,MANHATTAN
10010,1,1211700,14.007534890219613,33730.0,4.0,715,MANHATTAN
10010,1,2025000,14.521080258522776,33730.0,4.0,715,MANHATTAN
10010,1,2500000,14.73180128983843,33730.0,4.0,715,MANHATTAN
10010,1,2950000,14.897315728316002,33730.0,4.0,715,MANHATTAN
10010,1,5800000,15.573368475516649,33730.0,4.0,715,MANHATTAN
10010,1,4600000,15.341566861459324,33730.0,4.0,715,MANHATTAN
10010,1,2750000,14.827111469642754,33730.0,4.0,715,MANHATTAN
10010,1,2700000,14.808762330974558,33730.0,4.0,715,MANHATTAN
10010,1,2000000,14.508657738524219,33730.0,4.0,715,MANHATTAN
10010,1,2775000,14.836161305162673,33730.0,4.0,715,MANHATTAN
10010,1,3050000,14.930652148583594,33730.0,4.0,715,MANHATTAN
10010,1,7900000,15.88237331743725,33730.0,4.0,715,MANHATTAN
10010,1,5315000,15.486043569758186,33730.0,4.0,715,MANHATTAN
10010,1,5665000,15.549817452444243,33730.0,4.0,715,MANHATTAN
10016,1,1305000,14.081713598738931,51057.0,3.0,715,MANHATTAN
10016,1,3500000,15.068273526459642,51057.0,3.0,715,MANHATTAN
10016,1,1380000,14.137594057133388,51057.0,3.0,715,MANHATTAN
10016,1,1360000,14.122995257712235,51057.0,3.0,715,MANHATTAN
10016,1,2500000,14.73180128983843,51057.0,3.0,715,MANHATTAN
10016,1,2474337,14.721483039311117,51057.0,3.0,715,MANHATTAN
10016,1,1766653,14.384597353975263,51057.0,3.0,715,MANHATTAN
10016,1,2067037,14.541626738842352,51057.0,3.0,715,MANHATTAN
10016,1,1266349,14.051648515101881,51057.0,3.0,715,MANHATTAN
10016,1,2555797,14.753874670355284,51057.0,3.0,715,MANHATTAN
10016,1,3168000,14.968611031916453,51057.0,3.0,715,MANHATTAN
10016,1,1771744,14.387474930184476,51057.0,3.0,715,MANHATTAN
10016,1,2918294,14.886509756930586,51057.0,3.0,715,MANHATTAN
10016,1,3360225,15.027518493983093,51057.0,3.0,715,MANHATTAN
10016,1,1700000,14.346138809026444,51057.0,3.0,715,MANHATTAN
10016,1,2250322,14.626583875052296,51057.0,3.0,715,MANHATTAN
10016,1,1527364,14.239053931694206,51057.0,3.0,715,MANHATTAN
10016,1,3738212,15.13411798021018,51057.0,3.0,715,MANHATTAN
10016,1,1832839,14.421376688812533,51057.0,3.0,715,MANHATTAN
10016,1,2270687,14.635592986842184,51057.0,3.0,715,MANHATTAN
10016,1,4889490,15.40259856153348,51057.0,3.0,715,MANHATTAN
10016,1,1863387,14.437906357479546,51057.0,3.0,715,MANHATTAN
10016,1,1873569,14.443355726001261,51057.0,3.0,715,MANHATTAN
10016,1,5047100,15.434324378876852,51057.0,3.0,715,MANHATTAN
10016,1,5767368,15.567726381902078,51057.0,3.0,715,MANHATTAN
10016,1,4001712,15.20223282751829,51057.0,3.0,715,MANHATTAN
10016,1,1792109,14.398903696560051,51057.0,3.0,715,MANHATTAN
10016,1,1629189,14.303592902953586,51057.0,3.0,715,MANHATTAN
10016,1,5091250,15.44303393794476,51057.0,3.0,715,MANHATTAN
10016,1,5879990,15.58706561919309,51057.0,3.0,715,MANHATTAN
10016,1,4582125,15.337673422286933,51057.0,3.0,715,MANHATTAN
10016,1,1893934,14.454166705236094,51057.0,3.0,715,MANHATTAN
10016,1,1914299,14.46486205614025,51057.0,3.0,715,MANHATTAN
10016,1,4829990,15.390354955233237,51057.0,3.0,715,MANHATTAN
10016,1,2099633,14.557273125516248,51057.0,3.0,715,MANHATTAN
10016,1,2036489,14.526737804632004,51057.0,3.0,715,MANHATTAN
10016,1,2067037,14.541626738842352,51057.0,3.0,715,MANHATTAN
10016,1,5900000,15.590462908875947,51057.0,3.0,715,MANHATTAN
10016,1,5145240,15.45358257339266,51057.0,3.0,715,MANHATTAN
10016,1,4326100,15.280177001270504,51057.0,3.0,715,MANHATTAN
10016,1,4958867,15.416687845188239,51057.0,3.0,715,MANHATTAN
10016,1,4276650,15.268680550799981,51057.0,3.0,715,MANHATTAN
10011,1,2850000,14.862829552244833,50472.0,9.0,715,MANHATTAN
10010,1,7500000,15.830413578506539,33730.0,4.0,715,MANHATTAN
10003,1,2500000,14.73180128983843,54682.0,8.0,715,MANHATTAN
10003,1,4500000,15.319587954740548,54682.0,8.0,715,MANHATTAN
10003,1,5000000,15.424948470398375,54682.0,8.0,715,MANHATTAN
10003,1,4600000,15.341566861459324,54682.0,8.0,715,MANHATTAN
10011,1,3400000,15.03928598958639,50472.0,9.0,715,MANHATTAN
10003,1,3850000,15.163583706263967,54682.0,8.0,715,MANHATTAN
10003,1,1270000,14.054527458434775,54682.0,8.0,715,MANHATTAN
10003,1,571000,13.255144488638146,54682.0,8.0,715,MANHATTAN
10003,1,1985587,14.501425146271643,54682.0,8.0,715,MANHATTAN
10003,1,1368357,14.129121308031493,54682.0,8.0,715,MANHATTAN
10003,1,416250,12.939041320276791,54682.0,8.0,715,MANHATTAN
10003,1,5375000,15.497269131978001,54682.0,8.0,715,MANHATTAN
10003,1,4150000,15.238618892206881,54682.0,8.0,715,MANHATTAN
10011,1,50000000,17.72753356339242,50472.0,9.0,715,MANHATTAN
10011,1,10,2.302585092994046,50472.0,9.0,715,MANHATTAN
10011,1,43750000,17.594002170767897,50472.0,9.0,715,MANHATTAN
10010,1,92500000,18.342719202482655,33730.0,4.0,715,MANHATTAN
10010,1,103800000,18.45797652869606,33730.0,4.0,715,MANHATTAN
10010,1,260000000,19.3761921889798,33730.0,4.0,715,MANHATTAN
10016,1,201500000,19.12129993935101,51057.0,3.0,715,MANHATTAN
10010,1,6000000,15.60727002719233,33730.0,4.0,715,MANHATTAN
10011,1,20000000,16.811242831518264,50472.0,9.0,715,MANHATTAN
10010,1,8150000,15.913528485217045,33730.0,4.0,715,MANHATTAN
10010,1,42004290,17.55328231388856,33730.0,4.0,715,MANHATTAN
10010,1,106200000,18.48083466677211,33730.0,4.0,715,MANHATTAN
10001,1,8900000,16.00156183470237,23072.0,,715,MANHATTAN
10001,1,43146274,17.580106621823276,23072.0,,715,MANHATTAN
10001,1,38842647,17.475029350455518,23072.0,,715,MANHATTAN
10001,1,22100000,16.911088166487982,23072.0,,715,MANHATTAN
10001,1,6298500,15.655822067774494,23072.0,,715,MANHATTAN
10001,1,6451500,15.679823219874038,23072.0,,715,MANHATTAN
10003,1,13250000,16.399508110396507,54682.0,8.0,715,MANHATTAN
10010,1,336744890,19.634836198677846,33730.0,4.0,715,MANHATTAN
10011,1,5500000,15.520258650202699,50472.0,9.0,715,MANHATTAN
10010,1,6181500,15.637071518429119,33730.0,4.0,715,MANHATTAN
10003,1,26500000,17.09265529095645,54682.0,8.0,715,MANHATTAN
10011,1,28250000,17.156604015556724,50472.0,9.0,715,MANHATTAN
10003,1,2780000,14.83796148566682,54682.0,8.0,715,MANHATTAN
10010,1,4700000,15.363073066680286,33730.0,4.0,715,MANHATTAN
10010,1,4800000,15.38412647587812,33730.0,4.0,715,MANHATTAN
10010,1,540157509,20.107371338324615,33730.0,4.0,715,MANHATTAN
10010,1,417501656,19.849799068714383,33730.0,4.0,715,MANHATTAN
10010,1,271258138,19.418581464212217,33730.0,4.0,715,MANHATTAN
10010,1,412784123,19.83843530966715,33730.0,4.0,715,MANHATTAN
10010,1,471753283,19.971966701383206,33730.0,4.0,715,MANHATTAN
10010,1,245311708,19.31804023740076,33730.0,4.0,715,MANHATTAN
10010,1,1,0.0,33730.0,4.0,715,MANHATTAN
10011,1,3150000,14.962913010801817,50472.0,9.0,715,MANHATTAN
10010,1,21000000,16.860032995687696,33730.0,4.0,715,MANHATTAN
10010,1,6250000,15.648092021712584,33730.0,4.0,715,MANHATTAN
10010,1,15650000,16.565981474950437,33730.0,4.0,715,MANHATTAN
10010,1,15650000,16.565981474950437,33730.0,4.0,715,MANHATTAN
10003,1,5800000,15.573368475516649,54682.0,8.0,715,MANHATTAN
10010,1,8437500,15.948196614162923,33730.0,4.0,715,MANHATTAN
10016,1,8000000,15.89495209964411,51057.0,3.0,715,MANHATTAN
10016,1,8000000,15.89495209964411,51057.0,3.0,715,MANHATTAN
10016,1,13000000,16.38045991542581,51057.0,3.0,715,MANHATTAN
10016,1,8500000,15.955576721460545,51057.0,3.0,715,MANHATTAN
10016,1,17000000,16.64872390202049,51057.0,3.0,715,MANHATTAN
10010,1,9224739,16.037399454807694,33730.0,4.0,715,MANHATTAN
10010,1,5675261,15.551627111463606,33730.0,4.0,715,MANHATTAN
10016,1,19500000,16.785925023533974,51057.0,3.0,715,MANHATTAN
10016,1,8200000,15.919644712234481,51057.0,3.0,715,MANHATTAN
10010,1,33483125,17.326552138536755,33730.0,4.0,715,MANHATTAN
10010,1,29280000,17.192415247057387,33730.0,4.0,715,MANHATTAN
10010,1,25053000,17.036504138803476,33730.0,4.0,715,MANHATTAN
10010,1,73800000,18.1168692895707,33730.0,4.0,715,MANHATTAN
10010,1,49200000,17.711404181462537,33730.0,4.0,715,MANHATTAN
10003,1,330000,12.706847933442663,54682.0,8.0,715,MANHATTAN
10003,1,454000,13.025852477023484,54682.0,8.0,715,MANHATTAN
10003,1,3360000,15.027451531939388,54682.0,8.0,715,MANHATTAN
10010,1,1900000,14.457364444136669,33730.0,4.0,715,MANHATTAN
10003,1,335000,12.721885810807203,54682.0,8.0,715,MANHATTAN
10003,1,750000,13.527828485512494,54682.0,8.0,715,MANHATTAN
10003,1,750000,13.527828485512494,54682.0,8.0,715,MANHATTAN
10003,1,560000,13.235692062711331,54682.0,8.0,715,MANHATTAN
10003,1,590000,13.287877815881902,54682.0,8.0,715,MANHATTAN
10003,1,1060000,13.87377946608825,54682.0,8.0,715,MANHATTAN
10003,1,455000,13.028052697933088,54682.0,8.0,715,MANHATTAN
10003,1,960000,13.77468856344402,54682.0,8.0,715,MANHATTAN
10003,1,765000,13.547631112808673,54682.0,8.0,715,MANHATTAN
10003,1,535000,13.190022025878143,54682.0,8.0,715,MANHATTAN
10003,1,511000,13.144124869185841,54682.0,8.0,715,MANHATTAN
10003,1,700000,13.458835614025542,54682.0,8.0,715,MANHATTAN
10003,1,955000,13.769466619462868,54682.0,8.0,715,MANHATTAN
10003,1,651000,13.386264921190707,54682.0,8.0,715,MANHATTAN
10003,1,2160000,14.585618779660347,54682.0,8.0,715,MANHATTAN
10003,1,561650,13.238634159069715,54682.0,8.0,715,MANHATTAN
10003,1,642000,13.372343582672098,54682.0,8.0,715,MANHATTAN
10003,1,535000,13.190022025878143,54682.0,8.0,715,MANHATTAN
10003,1,910000,13.721199878493033,54682.0,8.0,715,MANHATTAN
10003,1,995000,13.81049801614073,54682.0,8.0,715,MANHATTAN
10003,1,910000,13.721199878493033,54682.0,8.0,715,MANHATTAN
10003,1,935000,13.748301808270824,54682.0,8.0,715,MANHATTAN
10003,1,500000,13.122363377404328,54682.0,8.0,715,MANHATTAN
10003,1,483000,13.087771932634709,54682.0,8.0,715,MANHATTAN
10003,1,515000,13.151922179645874,54682.0,8.0,715,MANHATTAN
10003,1,650000,13.38472764187182,54682.0,8.0,715,MANHATTAN
10003,1,5125000,15.449641082988746,54682.0,8.0,715,MANHATTAN
10003,1,680000,13.42984807715229,54682.0,8.0,715,MANHATTAN
10003,1,1460000,14.19394699368452,54682.0,8.0,715,MANHATTAN
10003,1,611000,13.322852238153732,54682.0,8.0,715,MANHATTAN
10003,1,1246250,14.035649600258186,54682.0,8.0,715,MANHATTAN
10003,1,710000,13.473020249017498,54682.0,8.0,715,MANHATTAN
10003,1,900000,13.710150042306449,54682.0,8.0,715,MANHATTAN
10003,1,560000,13.235692062711331,54682.0,8.0,715,MANHATTAN
10003,1,810000,13.604789526648622,54682.0,8.0,715,MANHATTAN
10003,1,1425000,14.169682371684887,54682.0,8.0,715,MANHATTAN
10003,1,1653000,14.31810237680316,54682.0,8.0,715,MANHATTAN
10003,1,3200000,14.978661367769956,54682.0,8.0,715,MANHATTAN
10003,1,3225000,14.98644350821201,54682.0,8.0,715,MANHATTAN
10003,1,660000,13.399995114002609,54682.0,8.0,715,MANHATTAN
10003,1,699000,13.457406021215947,54682.0,8.0,715,MANHATTAN
10003,1,482000,13.085699393032737,54682.0,8.0,715,MANHATTAN
10003,1,686000,13.438632906708023,54682.0,8.0,715,MANHATTAN
10003,1,675000,13.422467969854667,54682.0,8.0,715,MANHATTAN
10003,1,530000,13.180632285528304,54682.0,8.0,715,MANHATTAN
10003,1,980000,13.795307850646754,54682.0,8.0,715,MANHATTAN
10003,1,820000,13.617059619240436,54682.0,8.0,715,MANHATTAN
10003,1,1102250,13.912864103220183,54682.0,8.0,715,MANHATTAN
10003,1,2600000,14.77102200299171,54682.0,8.0,715,MANHATTAN
10003,1,1220000,14.01436141670944,54682.0,8.0,715,MANHATTAN
10003,1,512500,13.1470559899947,54682.0,8.0,715,MANHATTAN
10003,1,600000,13.304684934198283,54682.0,8.0,715,MANHATTAN
10003,1,585000,13.279367126213993,54682.0,8.0,715,MANHATTAN
10003,1,900000,13.710150042306449,54682.0,8.0,715,MANHATTAN
10003,1,246767,12.416199850565896,54682.0,8.0,715,MANHATTAN
10003,1,4525000,15.325128135116163,54682.0,8.0,715,MANHATTAN
10003,1,15000,9.615805480084347,54682.0,8.0,715,MANHATTAN
10003,1,2500000,14.73180128983843,54682.0,8.0,715,MANHATTAN
10003,1,2250000,14.626440774180603,54682.0,8.0,715,MANHATTAN
10010,1,550000,13.217673557208654,33730.0,4.0,715,MANHATTAN
10010,1,425000,12.959844447906553,33730.0,4.0,715,MANHATTAN
10010,1,2500000,14.73180128983843,33730.0,4.0,715,MANHATTAN
10010,1,2700000,14.808762330974558,33730.0,4.0,715,MANHATTAN
10010,1,1800000,14.403297222866392,33730.0,4.0,715,MANHATTAN
10010,1,5100000,15.444751097694555,33730.0,4.0,715,MANHATTAN
10010,1,3100000,14.946912669455374,33730.0,4.0,715,MANHATTAN
10010,1,985000,13.800396920154226,33730.0,4.0,715,MANHATTAN
10010,1,3650000,15.110237725558674,33730.0,4.0,715,MANHATTAN
10010,1,1425000,14.169682371684887,33730.0,4.0,715,MANHATTAN
10010,1,1300000,14.077874822431765,33730.0,4.0,715,MANHATTAN
10010,1,625000,13.345506928718539,33730.0,4.0,715,MANHATTAN
10010,1,800000,13.592367006650065,33730.0,4.0,715,MANHATTAN
10010,1,1375000,14.133964289082808,33730.0,4.0,715,MANHATTAN
10010,1,835000,13.635187003832993,33730.0,4.0,715,MANHATTAN
10010,1,1650000,14.316285845876763,33730.0,4.0,715,MANHATTAN
10010,1,834000,13.633988681340885,33730.0,4.0,715,MANHATTAN
10010,1,449000,13.01477816672439,33730.0,4.0,715,MANHATTAN
10010,1,810000,13.604789526648622,33730.0,4.0,715,MANHATTAN
10010,1,825000,13.623138665316818,33730.0,4.0,715,MANHATTAN
10010,1,470000,13.060487973686241,33730.0,4.0,715,MANHATTAN
10010,1,657500,13.396200043034057,33730.0,4.0,715,MANHATTAN
10010,1,625000,13.345506928718539,33730.0,4.0,715,MANHATTAN
10010,1,725000,13.493926933836812,33730.0,4.0,715,MANHATTAN
10010,1,675000,13.422467969854667,33730.0,4.0,715,MANHATTAN
10010,1,975000,13.790192749979985,33730.0,4.0,715,MANHATTAN
10010,1,612000,13.324487561494463,33730.0,4.0,715,MANHATTAN
10010,1,1090000,13.901688254205327,33730.0,4.0,715,MANHATTAN
10010,1,1025000,13.840203170554645,33730.0,4.0,715,MANHATTAN
10010,1,960000,13.77468856344402,33730.0,4.0,715,MANHATTAN
10010,1,730000,13.500799813124575,33730.0,4.0,715,MANHATTAN
10010,1,925000,13.737549016494562,33730.0,4.0,715,MANHATTAN
10010,1,600000,13.304684934198283,33730.0,4.0,715,MANHATTAN
10010,1,680000,13.42984807715229,33730.0,4.0,715,MANHATTAN
10010,1,450000,13.017002861746503,33730.0,4.0,715,MANHATTAN
10010,1,1085000,13.897090544956697,33730.0,4.0,715,MANHATTAN
10010,1,675000,13.422467969854667,33730.0,4.0,715,MANHATTAN
10010,1,555000,13.226723392728571,33730.0,4.0,715,MANHATTAN
10010,1,685000,13.437174117244362,33730.0,4.0,715,MANHATTAN
10010,1,432500,12.977337605354071,33730.0,4.0,715,MANHATTAN
10010,1,515000,13.151922179645874,33730.0,4.0,715,MANHATTAN
10010,1,432500,12.977337605354071,33730.0,4.0,715,MANHATTAN
10010,1,650000,13.38472764187182,33730.0,4.0,715,MANHATTAN
10010,1,570000,13.253391639810733,33730.0,4.0,715,MANHATTAN
10010,1,492000,13.106233995474446,33730.0,4.0,715,MANHATTAN
10010,1,499000,13.120361374733656,33730.0,4.0,715,MANHATTAN
10010,1,525000,13.17115354157376,33730.0,4.0,715,MANHATTAN
10010,1,444500,13.004705333936096,33730.0,4.0,715,MANHATTAN
10010,1,657000,13.395439297466748,33730.0,4.0,715,MANHATTAN
10010,1,749000,13.526494262499357,33730.0,4.0,715,MANHATTAN
10010,1,389000,12.871334622600584,33730.0,4.0,715,MANHATTAN
10010,1,275000,12.524526376648708,33730.0,4.0,715,MANHATTAN
10010,1,410000,12.92391243868049,33730.0,4.0,715,MANHATTAN
10010,1,565000,13.244581010128577,33730.0,4.0,715,MANHATTAN
10010,1,585000,13.279367126213993,33730.0,4.0,715,MANHATTAN
10010,1,567500,13.248996028337695,33730.0,4.0,715,MANHATTAN
10010,1,475000,13.071070083016778,33730.0,4.0,715,MANHATTAN
10010,1,446700,13.00964250734021,33730.0,4.0,715,MANHATTAN
10016,1,675965,13.423896578536793,51057.0,3.0,715,MANHATTAN
10016,1,567600,13.249172224268024,51057.0,3.0,715,MANHATTAN
10016,1,440000,12.994530005894443,51057.0,3.0,715,MANHATTAN
10016,1,698149,13.456187826012371,51057.0,3.0,715,MANHATTAN
10016,1,706734,13.468409636459814,51057.0,3.0,715,MANHATTAN
10016,1,537000,13.193753373491,51057.0,3.0,715,MANHATTAN
10016,1,470000,13.060487973686241,51057.0,3.0,715,MANHATTAN
10016,1,1125000,13.933293593620657,51057.0,3.0,715,MANHATTAN
10016,1,66500,11.104957226643945,51057.0,3.0,715,MANHATTAN
10016,1,995000,13.81049801614073,51057.0,3.0,715,MANHATTAN
10016,1,780000,13.567049198665774,51057.0,3.0,715,MANHATTAN
10016,1,715000,13.480037821676145,51057.0,3.0,715,MANHATTAN
10016,1,465000,13.049792684569493,51057.0,3.0,715,MANHATTAN
10016,1,829000,13.627975434117433,51057.0,3.0,715,MANHATTAN
10016,1,450000,13.017002861746503,51057.0,3.0,715,MANHATTAN
10003,1,366667,12.812209358190985,54682.0,8.0,715,MANHATTAN
10003,1,380000,12.84792653170257,54682.0,8.0,715,MANHATTAN
10003,1,470000,13.060487973686241,54682.0,8.0,715,MANHATTAN
10003,1,1800000,14.403297222866392,54682.0,8.0,715,MANHATTAN
10003,1,687500,13.440817108522863,54682.0,8.0,715,MANHATTAN
10003,1,250000,12.429216196844383,54682.0,8.0,715,MANHATTAN
10003,1,1650000,14.316285845876763,54682.0,8.0,715,MANHATTAN
